Evaluated expression,complexity,seed,F1 score,accuracy,precision,recall
"product_norm(newbalanceDest, product_norm(fuzzy_not(product_conorm(oldbalanceDest, oldbalanceDest)), product_conorm(oldbalanceDest, oldbalanceDest)))",10,2,0.16298168035375868,0.9977916666666666,0.16064757160647572,0.16538461538461538
"fuzzy_not(product_conorm(product_conorm(fuzzy_not(fuzzy_not(product_s_implication(product_conorm(product_conorm(maxDest7, oldbalanceDest), type_TRANSFER), newbalanceOrig))), newbalanceOrig), product_conorm(product_conorm(maxDest7, newbalanceOrig), oldbalanceDest)))",19,2,0.15384615384615385,0.99824,0.20512820512820512,0.12307692307692308
type_TRANSFER,1,3,0.015157730247094445,0.9159683333333334,0.007696122185857384,0.49743589743589745
"product_norm(type_TRANSFER, fuzzy_not(oldbalanceDest))",4,3,0.049058035149829315,0.97493,0.02580130336480915,0.49743589743589745
"product_norm(fuzzy_not(product_conorm(maxDest7, newbalanceDest)), type_TRANSFER)",6,3,0.07386563489271895,0.9956116666666667,0.05089675230247213,0.1346153846153846
"fuzzy_not(product_conorm(oldbalanceDest, product_conorm(fuzzy_not(type_TRANSFER), oldbalanceDest)))",7,3,0.11418481459682167,0.9899666666666667,0.06449468085106383,0.49743589743589745
"fuzzy_not(product_conorm(product_conorm(fuzzy_not(type_TRANSFER), oldbalanceDest), product_conorm(maxDest3, newbalanceOrig)))",9,3,0.1542416452442159,0.9972583333333334,0.12875536480686695,0.19230769230769232
"fuzzy_not(product_conorm(fuzzy_not(type_TRANSFER), product_conorm(product_conorm(product_conorm(maxDest7, newbalanceOrig), oldbalanceDest), maxDest7)))",11,3,0.14906832298136646,0.9981733333333334,0.1889763779527559,0.12307692307692308
"fuzzy_not(product_conorm(product_conorm(fuzzy_not(type_TRANSFER), product_conorm(oldbalanceDest, product_conorm(oldbalanceDest, product_conorm(newbalanceOrig, maxDest7)))), newbalanceOrig))",13,3,0.15384615384615385,0.99824,0.20512820512820512,0.12307692307692308
type_TRANSFER,1,4,0.015157730247094445,0.9159683333333334,0.007696122185857384,0.49743589743589745
"product_norm(fuzzy_not(oldbalanceOrig), type_TRANSFER)",4,4,0.021282841626302656,0.9777733333333334,0.011287560330063832,0.1858974358974359
"fuzzy_not(product_conorm(newbalanceDest, fuzzy_not(type_TRANSFER)))",5,4,0.04566768603465851,0.9843966666666667,0.024806201550387597,0.28717948717948716
"product_norm(type_TRANSFER, fuzzy_not(product_conorm(meanDest3, meanDest7)))",6,4,0.04926108374384237,0.9954966666666667,0.03394762366634336,0.08974358974358974
"fuzzy_not(product_s_implication(type_TRANSFER, product_conorm(maxDest3, oldbalanceDest)))",7,4,0.09746588693957114,0.99537,0.06527415143603134,0.19230769230769232
"fuzzy_not(product_s_implication(type_TRANSFER, fuzzy_not(fuzzy_not(product_conorm(oldbalanceDest, oldbalanceDest)))))",9,4,0.11418481459682167,0.9899666666666667,0.06449468085106383,0.49743589743589745
"product_norm(fuzzy_not(product_conorm(fuzzy_not(type_TRANSFER), product_conorm(newbalanceOrig, maxDest3))), fuzzy_not(oldbalanceDest))",10,4,0.1542416452442159,0.9972583333333334,0.12875536480686695,0.19230769230769232
"fuzzy_not(product_conorm(product_conorm(fuzzy_not(fuzzy_not(oldbalanceDest)), product_conorm(maxDest3, product_s_implication(type_TRANSFER, oldbalanceDest))), newbalanceOrig))",13,4,0.15706806282722513,0.9973166666666666,0.13274336283185842,0.19230769230769232
"fuzzy_not(product_conorm(product_conorm(fuzzy_not(fuzzy_not(product_s_implication(fuzzy_not(oldbalanceDest), maxDest7))), product_s_implication(type_TRANSFER, newbalanceOrig)), product_conorm(newbalanceOrig, oldbalanceDest)))",17,4,0.15384615384615385,0.99824,0.20512820512820512,0.12307692307692308
type_TRANSFER,1,5,0.015157730247094445,0.9159683333333334,0.007696122185857384,0.49743589743589745
"product_norm(fuzzy_not(oldbalanceDest), type_TRANSFER)",4,5,0.049058035149829315,0.97493,0.02580130336480915,0.49743589743589745
"product_norm(product_norm(type_TRANSFER, meanDest7), fuzzy_not(oldbalanceDest))",6,5,0.052221091895557806,0.9767083333333333,0.02756892230576441,0.4935897435897436
"fuzzy_not(product_conorm(oldbalanceDest, product_conorm(fuzzy_not(type_TRANSFER), oldbalanceDest)))",7,5,0.11418481459682167,0.9899666666666667,0.06449468085106383,0.49743589743589745
"fuzzy_not(product_s_implication(type_TRANSFER, product_conorm(oldbalanceDest, product_conorm(meanDest3, oldbalanceDest))))",9,5,0.1337579617834395,0.99728,0.11413043478260869,0.16153846153846155
"fuzzy_not(fuzzy_not(fuzzy_not(product_conorm(meanDest3, product_conorm(product_s_implication(type_TRANSFER, newbalanceOrig), oldbalanceDest)))))",11,5,0.14937759336099585,0.9976083333333333,0.13891951488423374,0.16153846153846155
"product_norm(fuzzy_not(maxDest3), fuzzy_not(product_s_implication(type_TRANSFER, fuzzy_not(fuzzy_not(product_s_implication(fuzzy_not(oldbalanceDest), newbalanceOrig))))))",14,5,0.1542416452442159,0.9972583333333334,0.12875536480686695,0.19230769230769232
"fuzzy_not(product_conorm(oldbalanceDest, fuzzy_not(fuzzy_not(product_conorm(product_conorm(product_conorm(product_s_implication(type_TRANSFER, newbalanceOrig), meanDest3), type_CASH_IN), oldbalanceDest)))))",15,5,0.15281989084293512,0.9976716666666666,0.14499424626006904,0.16153846153846155
"product_norm(type_TRANSFER, fuzzy_not(product_s_implication(type_TRANSFER, product_conorm(fuzzy_not(fuzzy_not(product_conorm(oldbalanceDest, product_s_implication(fuzzy_not(product_conorm(newbalanceOrig, maxDest7)), oldbalanceDest)))), newbalanceOrig))))",19,5,0.15384615384615385,0.99824,0.20512820512820512,0.12307692307692308
type_TRANSFER,1,6,0.015157730247094445,0.9159683333333334,0.007696122185857384,0.49743589743589745
"product_norm(fuzzy_not(newbalanceDest), type_TRANSFER)",4,6,0.04566768603465851,0.9843966666666667,0.024806201550387597,0.28717948717948716
"fuzzy_not(product_conorm(oldbalanceDest, fuzzy_not(type_TRANSFER)))",5,6,0.049058035149829315,0.97493,0.02580130336480915,0.49743589743589745
"product_norm(type_TRANSFER, fuzzy_not(product_conorm(meanDest7, newbalanceDest)))",6,6,0.07099391480730223,0.99542,0.048209366391184574,0.1346153846153846
"fuzzy_not(product_conorm(oldbalanceDest, product_s_implication(type_TRANSFER, oldbalanceDest)))",7,6,0.11418481459682167,0.9899666666666667,0.06449468085106383,0.49743589743589745
"fuzzy_not(product_conorm(product_conorm(newbalanceOrig, product_conorm(fuzzy_not(type_TRANSFER), oldbalanceDest)), meanDest7))",9,6,0.14529444138690148,0.9974116666666667,0.12729026036644167,0.16923076923076924
"product_norm(fuzzy_not(oldbalanceDest), fuzzy_not(product_conorm(newbalanceOrig, product_conorm(maxDest3, fuzzy_not(type_TRANSFER)))))",10,6,0.1542416452442159,0.9972583333333334,0.12875536480686695,0.19230769230769232
type_TRANSFER,1,7,0.015157730247094445,0.9159683333333334,0.007696122185857384,0.49743589743589745
"product_norm(type_TRANSFER, fuzzy_not(newbalanceOrig))",4,7,0.015053763440860216,0.9190866666666667,0.007647907647907648,0.4756410256410256
"fuzzy_not(product_conorm(oldbalanceDest, fuzzy_not(type_TRANSFER)))",5,7,0.049058035149829315,0.97493,0.02580130336480915,0.49743589743589745
"product_norm(product_norm(newbalanceDest, fuzzy_not(oldbalanceDest)), type_TRANSFER)",6,7,0.0511457987379608,0.9761916666666667,0.026970227670753064,0.4935897435897436
"fuzzy_not(product_conorm(product_s_implication(type_TRANSFER, maxDest7), oldbalanceDest))",7,7,0.09276334171556301,0.9945883333333333,0.05930689531975706,0.2128205128205128
"product_norm(type_TRANSFER, fuzzy_not(fuzzy_not(fuzzy_not(product_conorm(oldbalanceDest, oldbalanceDest)))))",8,7,0.11418481459682167,0.9899666666666667,0.06449468085106383,0.49743589743589745
"fuzzy_not(product_conorm(newbalanceOrig, fuzzy_not(fuzzy_not(product_conorm(product_s_implication(type_TRANSFER, maxDest7), oldbalanceDest)))))",11,7,0.14032121724429417,0.99661,0.10466582597730138,0.2128205128205128
"fuzzy_not(fuzzy_not(product_norm(fuzzy_not(product_conorm(fuzzy_not(fuzzy_not(product_conorm(oldbalanceDest, newbalanceDest))), maxDest7)), type_TRANSFER)))",12,7,0.13389121338912133,0.99793,0.14678899082568808,0.12307692307692308
"product_norm(fuzzy_not(fuzzy_not(type_TRANSFER)), fuzzy_not(product_s_implication(fuzzy_not(product_s_implication(fuzzy_not(maxDest7), product_s_implication(fuzzy_not(oldbalanceDest), newbalanceDest))), oldbalanceDest)))",18,7,0.13389121338912133,0.99793,0.14678899082568808,0.12307692307692308
"fuzzy_not(fuzzy_not(fuzzy_not(product_s_implication(product_norm(fuzzy_not(newbalanceOrig), type_TRANSFER), product_s_implication(type_TRANSFER, product_s_implication(fuzzy_not(maxDest3), product_s_implication(type_TRANSFER, oldbalanceDest)))))))",20,7,0.1542416452442159,0.9972583333333334,0.12875536480686695,0.19230769230769232
"fuzzy_not(product_conorm(newbalanceOrig, fuzzy_not(fuzzy_not(product_s_implication(product_s_implication(oldbalanceDest, oldbalanceDest), product_conorm(oldbalanceDest, product_s_implication(product_s_implication(product_s_implication(product_s_implication(fuzzy_not(type_TRANSFER), oldbalanceDest), oldbalanceDest), maxDest7), maxDest7)))))))",27,7,0.15384615384615385,0.99824,0.20512820512820512,0.12307692307692308
type_TRANSFER,1,8,0.015157730247094445,0.9159683333333334,0.007696122185857384,0.49743589743589745
"product_norm(type_TRANSFER, fuzzy_not(oldbalanceDest))",4,8,0.049058035149829315,0.97493,0.02580130336480915,0.49743589743589745
"product_norm(maxDest7, product_norm(type_TRANSFER, fuzzy_not(oldbalanceDest)))",6,8,0.05194980434489273,0.97658,0.027417746759720838,0.4935897435897436
"fuzzy_not(product_conorm(maxDest7, product_conorm(fuzzy_not(type_TRANSFER), meanDest7)))",7,8,0.06732117812061712,0.9955666666666667,0.04633204633204633,0.12307692307692308
"fuzzy_not(product_conorm(product_s_implication(type_TRANSFER, oldbalanceDest), product_conorm(maxDest7, oldbalanceDest)))",9,8,0.1262357414448669,0.99617,0.08972972972972973,0.2128205128205128
"fuzzy_not(product_conorm(product_s_implication(type_TRANSFER, product_conorm(oldbalanceDest, fuzzy_not(fuzzy_not(oldbalanceOrig)))), oldbalanceDest))",11,8,0.13098464317976513,0.9967933333333333,0.10111576011157601,0.1858974358974359
"product_norm(fuzzy_not(product_conorm(maxDest7, oldbalanceOrig)), fuzzy_not(fuzzy_not(fuzzy_not(product_s_implication(type_TRANSFER, oldbalanceDest)))))",12,8,0.13005551149881048,0.9981716666666667,0.1704781704781705,0.10512820512820513
"fuzzy_not(product_conorm(product_s_implication(type_TRANSFER, oldbalanceDest), product_s_implication(fuzzy_not(newbalanceOrig), product_s_implication(type_TRANSFER, meanDest3))))",14,8,0.14937759336099585,0.9976083333333333,0.13891951488423374,0.16153846153846155
"product_norm(fuzzy_not(product_s_implication(type_TRANSFER, fuzzy_not(fuzzy_not(newbalanceOrig)))), fuzzy_not(product_conorm(product_conorm(product_norm(type_TRANSFER, maxDest3), oldbalanceDest), oldbalanceDest)))",16,8,0.15706806282722513,0.9973166666666666,0.13274336283185842,0.19230769230769232
type_TRANSFER,1,9,0.015157730247094445,0.9159683333333334,0.007696122185857384,0.49743589743589745
"fuzzy_not(product_s_implication(type_TRANSFER, oldbalanceDest))",5,9,0.049058035149829315,0.97493,0.02580130336480915,0.49743589743589745
"fuzzy_not(product_conorm(product_s_implication(type_TRANSFER, newbalanceDest), oldbalanceDest))",7,9,0.0960548885077187,0.9929733333333334,0.057672502574665295,0.28717948717948716
"fuzzy_not(fuzzy_not(product_norm(type_TRANSFER, fuzzy_not(product_conorm(maxDest3, oldbalanceDest)))))",8,9,0.09746588693957114,0.99537,0.06527415143603134,0.19230769230769232
"fuzzy_not(product_conorm(oldbalanceDest, product_conorm(product_conorm(fuzzy_not(type_TRANSFER), newbalanceOrig), maxDest3)))",9,9,0.1542416452442159,0.9972583333333334,0.12875536480686695,0.19230769230769232
"fuzzy_not(product_conorm(product_s_implication(type_TRANSFER, newbalanceOrig), product_conorm(oldbalanceDest, product_conorm(product_norm(maxDest7, product_s_implication(oldbalanceDest, maxDest7)), maxDest7))))",16,9,0.14906832298136646,0.9981733333333334,0.1889763779527559,0.12307692307692308
"fuzzy_not(product_conorm(maxDest7, product_conorm(product_s_implication(type_TRANSFER, newbalanceDest), product_s_implication(product_s_implication(product_conorm(product_s_implication(product_norm(type_TRANSFER, product_s_implication(oldbalanceDest, type_TRANSFER)), newbalanceOrig), oldbalanceDest), newbalanceDest), newbalanceOrig))))",25,9,0.15070643642072215,0.9981966666666666,0.19433198380566802,0.12307692307692308
type_TRANSFER,1,10,0.015157730247094445,0.9159683333333334,0.007696122185857384,0.49743589743589745
"product_norm(type_TRANSFER, fuzzy_not(oldbalanceDest))",4,10,0.049058035149829315,0.97493,0.02580130336480915,0.49743589743589745
"product_norm(type_TRANSFER, fuzzy_not(product_conorm(oldbalanceDest, maxDest7)))",6,10,0.09276334171556301,0.9945883333333333,0.05930689531975706,0.2128205128205128
"fuzzy_not(product_conorm(product_conorm(oldbalanceDest, fuzzy_not(type_TRANSFER)), oldbalanceDest))",7,10,0.11418481459682167,0.9899666666666667,0.06449468085106383,0.49743589743589745
"fuzzy_not(product_conorm(newbalanceDest, product_conorm(product_s_implication(type_TRANSFER, maxDest7), oldbalanceDest)))",9,10,0.13389121338912133,0.99793,0.14678899082568808,0.12307692307692308
"fuzzy_not(product_s_implication(type_TRANSFER, product_conorm(product_conorm(product_conorm(maxDest7, maxDest7), oldbalanceDest), oldbalanceDest)))",11,10,0.13530655391120508,0.997955,0.15023474178403756,0.12307692307692308
"fuzzy_not(product_s_implication(type_TRANSFER, product_conorm(product_conorm(product_conorm(oldbalanceDest, newbalanceOrig), product_norm(type_TRANSFER, maxDest7)), maxDest7)))",13,10,0.14906832298136646,0.9981733333333334,0.1889763779527559,0.12307692307692308
"fuzzy_not(fuzzy_not(fuzzy_not(product_s_implication(product_conorm(oldbalanceDest, oldbalanceDest), product_conorm(product_conorm(oldbalanceDest, fuzzy_not(newbalanceDest)), product_norm(maxDest7, oldbalanceDest))))))",16,10,0.16298168035375868,0.9977916666666666,0.16064757160647572,0.16538461538461538
"fuzzy_not(product_s_implication(fuzzy_not(product_s_implication(type_TRANSFER, product_s_implication(product_conorm(type_PAYMENT, fuzzy_not(product_conorm(maxDest7, oldbalanceDest))), product_conorm(oldbalanceDest, oldbalanceDest)))), newbalanceOrig))",19,10,0.15384615384615385,0.99824,0.20512820512820512,0.12307692307692308
type_TRANSFER,1,11,0.015157730247094445,0.9159683333333334,0.007696122185857384,0.49743589743589745
"product_norm(type_TRANSFER, fuzzy_not(oldbalanceDest))",4,11,0.049058035149829315,0.97493,0.02580130336480915,0.49743589743589745
"product_norm(type_TRANSFER, fuzzy_not(product_conorm(maxDest7, newbalanceDest)))",6,11,0.07386563489271895,0.9956116666666667,0.05089675230247213,0.1346153846153846
"fuzzy_not(product_conorm(product_conorm(maxDest3, fuzzy_not(type_TRANSFER)), oldbalanceDest))",7,11,0.09746588693957114,0.99537,0.06527415143603134,0.19230769230769232
"product_norm(type_TRANSFER, fuzzy_not(product_conorm(newbalanceOrig, product_conorm(oldbalanceDest, meanDest3))))",8,11,0.14937759336099585,0.9976083333333333,0.13891951488423374,0.16153846153846155
"fuzzy_not(product_conorm(product_conorm(fuzzy_not(product_conorm(fuzzy_not(newbalanceOrig), type_DEBIT)), product_conorm(product_conorm(meanDest3, oldbalanceDest), oldbalanceDest)), fuzzy_not(type_TRANSFER)))",15,11,0.15281989084293512,0.9976716666666666,0.14499424626006904,0.16153846153846155
"product_norm(type_TRANSFER, fuzzy_not(product_conorm(product_conorm(maxDest7, product_norm(type_TRANSFER, product_conorm(product_norm(product_conorm(type_TRANSFER, newbalanceOrig), oldbalanceDest), maxDest7))), newbalanceOrig)))",16,11,0.14906832298136646,0.9981733333333334,0.1889763779527559,0.12307692307692308
"fuzzy_not(product_conorm(product_conorm(product_conorm(oldbalanceDest, product_conorm(fuzzy_not(type_TRANSFER), product_conorm(product_conorm(fuzzy_not(product_conorm(fuzzy_not(oldbalanceDest), oldbalanceDest)), oldbalanceDest), oldbalanceDest))), maxDest7), newbalanceOrig))",19,11,0.15384615384615385,0.99824,0.20512820512820512,0.12307692307692308
type_TRANSFER,1,12,0.015157730247094445,0.9159683333333334,0.007696122185857384,0.49743589743589745
"fuzzy_not(product_conorm(oldbalanceDest, fuzzy_not(type_TRANSFER)))",5,12,0.049058035149829315,0.97493,0.02580130336480915,0.49743589743589745
"product_norm(type_TRANSFER, fuzzy_not(product_conorm(newbalanceDest, newbalanceDest)))",6,12,0.085995085995086,0.99628,0.0631768953068592,0.1346153846153846
"fuzzy_not(product_conorm(maxDest3, product_conorm(fuzzy_not(type_TRANSFER), oldbalanceDest)))",7,12,0.09746588693957114,0.99537,0.06527415143603134,0.19230769230769232
"fuzzy_not(product_s_implication(product_norm(type_TRANSFER, fuzzy_not(oldbalanceDest)), oldbalanceDest))",8,12,0.11418481459682167,0.9899666666666667,0.06449468085106383,0.49743589743589745
"fuzzy_not(product_conorm(meanDest3, product_conorm(product_conorm(newbalanceOrig, oldbalanceDest), fuzzy_not(type_TRANSFER))))",9,12,0.14937759336099585,0.9976083333333333,0.13891951488423374,0.16153846153846155
"fuzzy_not(product_conorm(product_conorm(product_conorm(fuzzy_not(type_TRANSFER), oldbalanceDest), product_conorm(maxDest3, newbalanceOrig)), oldbalanceDest))",11,12,0.15706806282722513,0.9973166666666666,0.13274336283185842,0.19230769230769232
"fuzzy_not(product_s_implication(newbalanceDest, product_conorm(oldbalanceDest, product_s_implication(product_conorm(oldbalanceDest, oldbalanceDest), oldbalanceDest))))",12,12,0.16298168035375868,0.9977916666666666,0.16064757160647572,0.16538461538461538
"fuzzy_not(fuzzy_not(fuzzy_not(product_conorm(maxDest7, product_conorm(product_conorm(product_conorm(oldbalanceDest, product_s_implication(product_conorm(oldbalanceDest, product_conorm(oldbalanceDest, type_TRANSFER)), oldbalanceDest)), newbalanceOrig), newbalanceOrig)))))",19,12,0.15384615384615385,0.99824,0.20512820512820512,0.12307692307692308
type_TRANSFER,1,13,0.015157730247094445,0.9159683333333334,0.007696122185857384,0.49743589743589745
"product_norm(fuzzy_not(oldbalanceDest), type_TRANSFER)",4,13,0.049058035149829315,0.97493,0.02580130336480915,0.49743589743589745
"product_norm(product_norm(fuzzy_not(oldbalanceDest), type_TRANSFER), fuzzy_not(oldbalanceDest))",7,13,0.11418481459682167,0.9899666666666667,0.06449468085106383,0.49743589743589745
"fuzzy_not(product_conorm(fuzzy_not(type_TRANSFER), product_conorm(product_conorm(newbalanceOrig, meanDest3), oldbalanceDest)))",9,13,0.14937759336099585,0.9976083333333333,0.13891951488423374,0.16153846153846155
"fuzzy_not(product_s_implication(type_TRANSFER, product_conorm(newbalanceOrig, product_conorm(product_conorm(newbalanceOrig, maxDest3), oldbalanceDest))))",11,13,0.1547987616099071,0.99727,0.12953367875647667,0.19230769230769232
"product_norm(fuzzy_not(newbalanceOrig), fuzzy_not(product_conorm(product_conorm(meanDest3, fuzzy_not(type_TRANSFER)), product_conorm(oldbalanceDest, oldbalanceDest))))",12,13,0.15281989084293512,0.9976716666666666,0.14499424626006904,0.16153846153846155
"fuzzy_not(product_conorm(product_conorm(product_conorm(fuzzy_not(type_TRANSFER), newbalanceOrig), product_conorm(maxDest7, product_conorm(newbalanceDest, oldbalanceDest))), type_CASH_OUT))",13,13,0.15286624203821655,0.9982266666666667,0.20168067226890757,0.12307692307692308
"fuzzy_not(product_s_implication(type_TRANSFER, fuzzy_not(fuzzy_not(product_conorm(type_DEBIT, product_conorm(oldbalanceDest, product_conorm(product_conorm(product_conorm(oldbalanceDest, oldbalanceDest), newbalanceOrig), maxDest7)))))))",17,13,0.15384615384615385,0.99824,0.20512820512820512,0.12307692307692308
type_TRANSFER,1,14,0.015157730247094445,0.9159683333333334,0.007696122185857384,0.49743589743589745
"product_norm(fuzzy_not(meanDest7), type_TRANSFER)",4,14,0.027769012306721366,0.984595,0.015125472671020969,0.16923076923076924
"fuzzy_not(product_conorm(oldbalanceDest, fuzzy_not(type_TRANSFER)))",5,14,0.049058035149829315,0.97493,0.02580130336480915,0.49743589743589745
"product_norm(fuzzy_not(product_conorm(meanDest7, newbalanceDest)), type_TRANSFER)",6,14,0.07099391480730223,0.99542,0.048209366391184574,0.1346153846153846
"fuzzy_not(product_conorm(product_conorm(fuzzy_not(type_TRANSFER), oldbalanceDest), oldbalanceDest))",7,14,0.11418481459682167,0.9899666666666667,0.06449468085106383,0.49743589743589745
"product_norm(fuzzy_not(maxDest7), product_norm(fuzzy_not(fuzzy_not(fuzzy_not(product_conorm(oldbalanceDest, oldbalanceDest)))), type_TRANSFER))",11,14,0.1262357414448669,0.99617,0.08972972972972973,0.2128205128205128
"product_norm(fuzzy_not(newbalanceOrig), fuzzy_not(product_s_implication(product_norm(fuzzy_not(oldbalanceDest), type_TRANSFER), fuzzy_not(fuzzy_not(maxDest3)))))",13,14,0.1542416452442159,0.9972583333333334,0.12875536480686695,0.19230769230769232
"fuzzy_not(product_conorm(product_conorm(fuzzy_not(fuzzy_not(product_conorm(fuzzy_not(product_s_implication(oldbalanceDest, fuzzy_not(oldbalanceDest))), fuzzy_not(product_norm(type_TRANSFER, fuzzy_not(oldbalanceDest)))))), maxDest3), newbalanceOrig))",19,14,0.15706806282722513,0.9973166666666666,0.13274336283185842,0.19230769230769232
"fuzzy_not(product_conorm(maxDest7, fuzzy_not(fuzzy_not(product_conorm(fuzzy_not(product_norm(product_norm(fuzzy_not(fuzzy_not(product_norm(fuzzy_not(newbalanceOrig), fuzzy_not(oldbalanceDest)))), fuzzy_not(newbalanceOrig)), type_TRANSFER)), oldbalanceDest)))))",20,14,0.15384615384615385,0.99824,0.20512820512820512,0.12307692307692308
type_TRANSFER,1,15,0.015157730247094445,0.9159683333333334,0.007696122185857384,0.49743589743589745
"product_norm(fuzzy_not(oldbalanceOrig), type_TRANSFER)",4,15,0.021282841626302656,0.9777733333333334,0.011287560330063832,0.1858974358974359
